-color_sensor_targrt:20.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:15.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:15.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:-0.200000;-0.010000;-0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:-0.200000;-0.010000;-0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:-0.200000;-0.010000;-0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:-0.200000;-0.010000;-0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:-0.200000;-0.010000;-0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:-0.200000;-0.010000;-0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:-0.200000;-0.010000;-0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.200000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,,,-color_sensor_targrt:25.000000 PID:0.160000;0.010000;0.010000-,,,,,,,
Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],,,Time[s], Battery[V], ColorSensor, PoseX[m], PoseY[m], Distance[m], Angle[deg],
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.106,8.29,5,-3.053958,1.135532,-3.285721,-34.899045,,214.289,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.163,8.262,5,-3.053958,1.135532,-3.285721,-34.899045,,214.35,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.22,8.236,5,-3.053958,1.135532,-3.285721,-34.899045,,214.417,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.277,8.198,5,-3.053958,1.135532,-3.285721,-34.899045,,214.478,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.335,8.179,5,-3.053958,1.135532,-3.285721,-34.899045,,214.539,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.392,8.16,6,-3.053958,1.135532,-3.285721,-34.899045,,214.6,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.449,8.133,5,-3.053958,1.135532,-3.285721,-34.899045,,214.661,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.512,8.105,6,-3.053958,1.135532,-3.285721,-34.899045,,214.722,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.57,8.086,5,-3.053958,1.135532,-3.285721,-34.899045,,214.791,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.627,8.069,5,-3.053958,1.135532,-3.285721,-34.899045,,214.858,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.698,8.041,5,-3.053958,1.135532,-3.285721,-34.899045,,214.919,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.755,8.022,5,-3.053958,1.135532,-3.285721,-34.899045,,214.98,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.812,8.021,6,-3.053958,1.135532,-3.285721,-34.899045,,215.041,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.869,8.012,6,-3.053958,1.135532,-3.285721,-34.899045,,215.102,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.926,8.397,7,-3.053958,1.135532,-3.285721,-34.899045,,215.163,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.989,8.408,6,-3.053958,1.135532,-3.285721,-34.899045,,215.224,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.07,8.409,5,-3.053958,1.135532,-3.285721,-34.899045,,215.291,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.127,8.399,5,-3.053958,1.135532,-3.285721,-34.899045,,215.352,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.184,8.392,6,-3.053958,1.135532,-3.285721,-34.899045,,215.463,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.241,8.373,5,-3.053958,1.135532,-3.285721,-34.899045,,215.524,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.298,8.354,5,-3.053958,1.135532,-3.285721,-34.899045,,215.585,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.355,8.326,6,-3.053958,1.135532,-3.285721,-34.899045,,215.646,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.418,8.3,5,-3.053958,1.135532,-3.285721,-34.899045,,215.707,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.483,8.262,5,-3.053958,1.135532,-3.285721,-34.899045,,215.768,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.54,8.243,6,-3.053958,1.135532,-3.285721,-34.899045,,215.835,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.597,8.216,5,-3.053958,1.135532,-3.285721,-34.899045,,215.896,7.578,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.654,8.198,6,-3.053958,1.135532,-3.285721,-34.899045,,215.973,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.711,8.179,5,-3.053958,1.135532,-3.285721,-34.899045,,216.034,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.768,8.152,6,-3.053958,1.135532,-3.285721,-34.899045,,216.095,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.849,8.124,5,-3.053958,1.135532,-3.285721,-34.899045,,216.156,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.906,8.095,5,-3.053958,1.135532,-3.285721,-34.899045,,216.217,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.963,8.079,5,-3.053958,1.135532,-3.285721,-34.899045,,216.284,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.028,8.05,6,-3.053958,1.135532,-3.285721,-34.899045,,216.345,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.085,8.031,5,-3.053958,1.135532,-3.285721,-34.899045,,216.406,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.142,8.031,6,-3.053958,1.135532,-3.285721,-34.899045,,216.467,7.568,6,1.91822,-0.80341,10.490448,-489.971263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
